dataset_index,trajectory_id,regime,trajectory_index,timestep,noise_seed,gamma,noise_sigma,reference_gamma,spatial_points,information_dimension,split
5857,heavy_dissipation_019,heavy_dissipation,19,16,150059,0.35,0.15,0.0,128,6,validation
5858,heavy_dissipation_019,heavy_dissipation,19,17,150059,0.35,0.15,0.0,128,6,validation
5859,heavy_dissipation_019,heavy_dissipation,19,18,150059,0.35,0.15,0.0,128,6,validation
5860,heavy_dissipation_019,heavy_dissipation,19,19,150059,0.35,0.15,0.0,128,6,validation
5861,heavy_dissipation_019,heavy_dissipation,19,20,150059,0.35,0.15,0.0,128,6,validation
5862,heavy_dissipation_019,heavy_dissipation,19,21,150059,0.35,0.15,0.0,128,6,validation
5863,heavy_dissipation_019,heavy_dissipation,19,22,150059,0.35,0.15,0.0,128,6,validation
5864,heavy_dissipation_019,heavy_dissipation,19,23,150059,0.35,0.15,0.0,128,6,validation
5865,heavy_dissipation_019,heavy_dissipation,19,24,150059,0.35,0.15,0.0,128,6,validation
5866,heavy_dissipation_019,heavy_dissipation,19,25,150059,0.35,0.15,0.0,128,6,validation
5867,heavy_dissipation_019,heavy_dissipation,19,26,150059,0.35,0.15,0.0,128,6,validation
5868,heavy_dissipation_019,heavy_dissipation,19,27,150059,0.35,0.15,0.0,128,6,validation
5869,heavy_dissipation_019,heavy_dissipation,19,28,150059,0.35,0.15,0.0,128,6,validation
5870,heavy_dissipation_019,heavy_dissipation,19,29,150059,0.35,0.15,0.0,128,6,validation
5871,heavy_dissipation_019,heavy_dissipation,19,30,150059,0.35,0.15,0.0,128,6,validation
5872,heavy_dissipation_019,heavy_dissipation,19,31,150059,0.35,0.15,0.0,128,6,validation
5873,heavy_dissipation_019,heavy_dissipation,19,32,150059,0.35,0.15,0.0,128,6,validation
5874,heavy_dissipation_019,heavy_dissipation,19,33,150059,0.35,0.15,0.0,128,6,validation
5875,heavy_dissipation_019,heavy_dissipation,19,34,150059,0.35,0.15,0.0,128,6,validation
5876,heavy_dissipation_019,heavy_dissipation,19,35,150059,0.35,0.15,0.0,128,6,validation
5877,heavy_dissipation_019,heavy_dissipation,19,36,150059,0.35,0.15,0.0,128,6,validation
5878,heavy_dissipation_019,heavy_dissipation,19,37,150059,0.35,0.15,0.0,128,6,validation
5879,heavy_dissipation_019,heavy_dissipation,19,38,150059,0.35,0.15,0.0,128,6,validation
5880,heavy_dissipation_019,heavy_dissipation,19,39,150059,0.35,0.15,0.0,128,6,validation
5881,heavy_dissipation_019,heavy_dissipation,19,40,150059,0.35,0.15,0.0,128,6,validation
5882,heavy_dissipation_019,heavy_dissipation,19,41,150059,0.35,0.15,0.0,128,6,validation
5883,heavy_dissipation_019,heavy_dissipation,19,42,150059,0.35,0.15,0.0,128,6,validation
5884,heavy_dissipation_019,heavy_dissipation,19,43,150059,0.35,0.15,0.0,128,6,validation
5885,heavy_dissipation_019,heavy_dissipation,19,44,150059,0.35,0.15,0.0,128,6,validation
5886,heavy_dissipation_019,heavy_dissipation,19,45,150059,0.35,0.15,0.0,128,6,validation
5887,heavy_dissipation_019,heavy_dissipation,19,46,150059,0.35,0.15,0.0,128,6,validation
5888,heavy_dissipation_019,heavy_dissipation,19,47,150059,0.35,0.15,0.0,128,6,validation
5889,heavy_dissipation_019,heavy_dissipation,19,48,150059,0.35,0.15,0.0,128,6,validation
5890,heavy_dissipation_019,heavy_dissipation,19,49,150059,0.35,0.15,0.0,128,6,validation
5891,heavy_dissipation_019,heavy_dissipation,19,50,150059,0.35,0.15,0.0,128,6,validation
5892,heavy_dissipation_019,heavy_dissipation,19,51,150059,0.35,0.15,0.0,128,6,validation
5893,heavy_dissipation_019,heavy_dissipation,19,52,150059,0.35,0.15,0.0,128,6,validation
5894,heavy_dissipation_019,heavy_dissipation,19,53,150059,0.35,0.15,0.0,128,6,validation
5895,heavy_dissipation_019,heavy_dissipation,19,54,150059,0.35,0.15,0.0,128,6,validation
5896,heavy_dissipation_019,heavy_dissipation,19,55,150059,0.35,0.15,0.0,128,6,validation
5897,heavy_dissipation_019,heavy_dissipation,19,56,150059,0.35,0.15,0.0,128,6,validation
5898,heavy_dissipation_019,heavy_dissipation,19,57,150059,0.35,0.15,0.0,128,6,validation
5899,heavy_dissipation_019,heavy_dissipation,19,58,150059,0.35,0.15,0.0,128,6,validation
5900,heavy_dissipation_019,heavy_dissipation,19,59,150059,0.35,0.15,0.0,128,6,validation
5901,heavy_dissipation_019,heavy_dissipation,19,60,150059,0.35,0.15,0.0,128,6,validation
5902,heavy_dissipation_019,heavy_dissipation,19,61,150059,0.35,0.15,0.0,128,6,validation
5903,heavy_dissipation_019,heavy_dissipation,19,62,150059,0.35,0.15,0.0,128,6,validation
5904,heavy_dissipation_019,heavy_dissipation,19,63,150059,0.35,0.15,0.0,128,6,validation
5905,heavy_dissipation_019,heavy_dissipation,19,64,150059,0.35,0.15,0.0,128,6,validation
5906,heavy_dissipation_019,heavy_dissipation,19,65,150059,0.35,0.15,0.0,128,6,validation
5907,heavy_dissipation_019,heavy_dissipation,19,66,150059,0.35,0.15,0.0,128,6,validation
5908,heavy_dissipation_019,heavy_dissipation,19,67,150059,0.35,0.15,0.0,128,6,validation
5909,heavy_dissipation_019,heavy_dissipation,19,68,150059,0.35,0.15,0.0,128,6,validation
5910,heavy_dissipation_019,heavy_dissipation,19,69,150059,0.35,0.15,0.0,128,6,validation
5911,heavy_dissipation_019,heavy_dissipation,19,70,150059,0.35,0.15,0.0,128,6,validation
5912,heavy_dissipation_019,heavy_dissipation,19,71,150059,0.35,0.15,0.0,128,6,validation
5913,heavy_dissipation_019,heavy_dissipation,19,72,150059,0.35,0.15,0.0,128,6,validation
5914,heavy_dissipation_019,heavy_dissipation,19,73,150059,0.35,0.15,0.0,128,6,validation
5915,heavy_dissipation_019,heavy_dissipation,19,74,150059,0.35,0.15,0.0,128,6,validation
5916,heavy_dissipation_019,heavy_dissipation,19,75,150059,0.35,0.15,0.0,128,6,validation
5917,heavy_dissipation_019,heavy_dissipation,19,76,150059,0.35,0.15,0.0,128,6,validation
5918,heavy_dissipation_019,heavy_dissipation,19,77,150059,0.35,0.15,0.0,128,6,validation
5919,heavy_dissipation_019,heavy_dissipation,19,78,150059,0.35,0.15,0.0,128,6,validation
5920,heavy_dissipation_019,heavy_dissipation,19,79,150059,0.35,0.15,0.0,128,6,validation
5921,heavy_dissipation_019,heavy_dissipation,19,80,150059,0.35,0.15,0.0,128,6,validation
5922,heavy_dissipation_019,heavy_dissipation,19,81,150059,0.35,0.15,0.0,128,6,validation
5923,heavy_dissipation_019,heavy_dissipation,19,82,150059,0.35,0.15,0.0,128,6,validation
5924,heavy_dissipation_019,heavy_dissipation,19,83,150059,0.35,0.15,0.0,128,6,validation
5925,heavy_dissipation_019,heavy_dissipation,19,84,150059,0.35,0.15,0.0,128,6,validation
5926,heavy_dissipation_019,heavy_dissipation,19,85,150059,0.35,0.15,0.0,128,6,validation
5927,heavy_dissipation_019,heavy_dissipation,19,86,150059,0.35,0.15,0.0,128,6,validation
5928,heavy_dissipation_019,heavy_dissipation,19,87,150059,0.35,0.15,0.0,128,6,validation
5929,heavy_dissipation_019,heavy_dissipation,19,88,150059,0.35,0.15,0.0,128,6,validation
5930,heavy_dissipation_019,heavy_dissipation,19,89,150059,0.35,0.15,0.0,128,6,validation
5931,heavy_dissipation_019,heavy_dissipation,19,90,150059,0.35,0.15,0.0,128,6,validation
5932,heavy_dissipation_019,heavy_dissipation,19,91,150059,0.35,0.15,0.0,128,6,validation
5933,heavy_dissipation_019,heavy_dissipation,19,92,150059,0.35,0.15,0.0,128,6,validation
5934,heavy_dissipation_019,heavy_dissipation,19,93,150059,0.35,0.15,0.0,128,6,validation
5935,heavy_dissipation_019,heavy_dissipation,19,94,150059,0.35,0.15,0.0,128,6,validation
5936,heavy_dissipation_019,heavy_dissipation,19,95,150059,0.35,0.15,0.0,128,6,validation
5937,heavy_dissipation_019,heavy_dissipation,19,96,150059,0.35,0.15,0.0,128,6,validation
5938,heavy_dissipation_019,heavy_dissipation,19,97,150059,0.35,0.15,0.0,128,6,validation
5939,heavy_dissipation_019,heavy_dissipation,19,98,150059,0.35,0.15,0.0,128,6,validation
5940,collapse_000,collapse,0,0,150060,0.5,0.65,0.0,128,6,train
5941,collapse_000,collapse,0,1,150060,0.5,0.65,0.0,128,6,train
5942,collapse_000,collapse,0,2,150060,0.5,0.65,0.0,128,6,train
5943,collapse_000,collapse,0,3,150060,0.5,0.65,0.0,128,6,train
5944,collapse_000,collapse,0,4,150060,0.5,0.65,0.0,128,6,train
5945,collapse_000,collapse,0,5,150060,0.5,0.65,0.0,128,6,train
5946,collapse_000,collapse,0,6,150060,0.5,0.65,0.0,128,6,train
5947,collapse_000,collapse,0,7,150060,0.5,0.65,0.0,128,6,train
5948,collapse_000,collapse,0,8,150060,0.5,0.65,0.0,128,6,train
5949,collapse_000,collapse,0,9,150060,0.5,0.65,0.0,128,6,train
5950,collapse_000,collapse,0,10,150060,0.5,0.65,0.0,128,6,train
5951,collapse_000,collapse,0,11,150060,0.5,0.65,0.0,128,6,train
5952,collapse_000,collapse,0,12,150060,0.5,0.65,0.0,128,6,train
5953,collapse_000,collapse,0,13,150060,0.5,0.65,0.0,128,6,train
5954,collapse_000,collapse,0,14,150060,0.5,0.65,0.0,128,6,train
5955,collapse_000,collapse,0,15,150060,0.5,0.65,0.0,128,6,train
5956,collapse_000,collapse,0,16,150060,0.5,0.65,0.0,128,6,train
5957,collapse_000,collapse,0,17,150060,0.5,0.65,0.0,128,6,train
5958,collapse_000,collapse,0,18,150060,0.5,0.65,0.0,128,6,train
5959,collapse_000,collapse,0,19,150060,0.5,0.65,0.0,128,6,train
5960,collapse_000,collapse,0,20,150060,0.5,0.65,0.0,128,6,train
5961,collapse_000,collapse,0,21,150060,0.5,0.65,0.0,128,6,train
5962,collapse_000,collapse,0,22,150060,0.5,0.65,0.0,128,6,train
5963,collapse_000,collapse,0,23,150060,0.5,0.65,0.0,128,6,train
5964,collapse_000,collapse,0,24,150060,0.5,0.65,0.0,128,6,train
5965,collapse_000,collapse,0,25,150060,0.5,0.65,0.0,128,6,train
5966,collapse_000,collapse,0,26,150060,0.5,0.65,0.0,128,6,train
5967,collapse_000,collapse,0,27,150060,0.5,0.65,0.0,128,6,train
5968,collapse_000,collapse,0,28,150060,0.5,0.65,0.0,128,6,train
5969,collapse_000,collapse,0,29,150060,0.5,0.65,0.0,128,6,train
5970,collapse_000,collapse,0,30,150060,0.5,0.65,0.0,128,6,train
5971,collapse_000,collapse,0,31,150060,0.5,0.65,0.0,128,6,train
5972,collapse_000,collapse,0,32,150060,0.5,0.65,0.0,128,6,train
5973,collapse_000,collapse,0,33,150060,0.5,0.65,0.0,128,6,train
5974,collapse_000,collapse,0,34,150060,0.5,0.65,0.0,128,6,train
5975,collapse_000,collapse,0,35,150060,0.5,0.65,0.0,128,6,train
5976,collapse_000,collapse,0,36,150060,0.5,0.65,0.0,128,6,train
5977,collapse_000,collapse,0,37,150060,0.5,0.65,0.0,128,6,train
5978,collapse_000,collapse,0,38,150060,0.5,0.65,0.0,128,6,train
5979,collapse_000,collapse,0,39,150060,0.5,0.65,0.0,128,6,train
5980,collapse_000,collapse,0,40,150060,0.5,0.65,0.0,128,6,train
5981,collapse_000,collapse,0,41,150060,0.5,0.65,0.0,128,6,train
5982,collapse_000,collapse,0,42,150060,0.5,0.65,0.0,128,6,train
5983,collapse_000,collapse,0,43,150060,0.5,0.65,0.0,128,6,train
5984,collapse_000,collapse,0,44,150060,0.5,0.65,0.0,128,6,train
5985,collapse_000,collapse,0,45,150060,0.5,0.65,0.0,128,6,train
5986,collapse_000,collapse,0,46,150060,0.5,0.65,0.0,128,6,train
5987,collapse_000,collapse,0,47,150060,0.5,0.65,0.0,128,6,train
5988,collapse_000,collapse,0,48,150060,0.5,0.65,0.0,128,6,train
5989,collapse_000,collapse,0,49,150060,0.5,0.65,0.0,128,6,train
5990,collapse_000,collapse,0,50,150060,0.5,0.65,0.0,128,6,train
5991,collapse_000,collapse,0,51,150060,0.5,0.65,0.0,128,6,train
5992,collapse_000,collapse,0,52,150060,0.5,0.65,0.0,128,6,train
5993,collapse_000,collapse,0,53,150060,0.5,0.65,0.0,128,6,train
5994,collapse_000,collapse,0,54,150060,0.5,0.65,0.0,128,6,train
5995,collapse_000,collapse,0,55,150060,0.5,0.65,0.0,128,6,train
5996,collapse_000,collapse,0,56,150060,0.5,0.65,0.0,128,6,train
5997,collapse_000,collapse,0,57,150060,0.5,0.65,0.0,128,6,train
5998,collapse_000,collapse,0,58,150060,0.5,0.65,0.0,128,6,train
5999,collapse_000,collapse,0,59,150060,0.5,0.65,0.0,128,6,train
6000,collapse_000,collapse,0,60,150060,0.5,0.65,0.0,128,6,train
6001,collapse_000,collapse,0,61,150060,0.5,0.65,0.0,128,6,train
6002,collapse_000,collapse,0,62,150060,0.5,0.65,0.0,128,6,train
6003,collapse_000,collapse,0,63,150060,0.5,0.65,0.0,128,6,train
6004,collapse_000,collapse,0,64,150060,0.5,0.65,0.0,128,6,train
6005,collapse_000,collapse,0,65,150060,0.5,0.65,0.0,128,6,train
6006,collapse_000,collapse,0,66,150060,0.5,0.65,0.0,128,6,train
6007,collapse_000,collapse,0,67,150060,0.5,0.65,0.0,128,6,train
6008,collapse_000,collapse,0,68,150060,0.5,0.65,0.0,128,6,train
6009,collapse_000,collapse,0,69,150060,0.5,0.65,0.0,128,6,train
6010,collapse_000,collapse,0,70,150060,0.5,0.65,0.0,128,6,train
6011,collapse_000,collapse,0,71,150060,0.5,0.65,0.0,128,6,train
6012,collapse_000,collapse,0,72,150060,0.5,0.65,0.0,128,6,train
6013,collapse_000,collapse,0,73,150060,0.5,0.65,0.0,128,6,train
6014,collapse_000,collapse,0,74,150060,0.5,0.65,0.0,128,6,train
6015,collapse_000,collapse,0,75,150060,0.5,0.65,0.0,128,6,train
6016,collapse_000,collapse,0,76,150060,0.5,0.65,0.0,128,6,train
6017,collapse_000,collapse,0,77,150060,0.5,0.65,0.0,128,6,train
6018,collapse_000,collapse,0,78,150060,0.5,0.65,0.0,128,6,train
6019,collapse_000,collapse,0,79,150060,0.5,0.65,0.0,128,6,train
6020,collapse_000,collapse,0,80,150060,0.5,0.65,0.0,128,6,train
6021,collapse_000,collapse,0,81,150060,0.5,0.65,0.0,128,6,train
6022,collapse_000,collapse,0,82,150060,0.5,0.65,0.0,128,6,train
6023,collapse_000,collapse,0,83,150060,0.5,0.65,0.0,128,6,train
6024,collapse_000,collapse,0,84,150060,0.5,0.65,0.0,128,6,train
6025,collapse_000,collapse,0,85,150060,0.5,0.65,0.0,128,6,train
6026,collapse_000,collapse,0,86,150060,0.5,0.65,0.0,128,6,train
6027,collapse_000,collapse,0,87,150060,0.5,0.65,0.0,128,6,train
6028,collapse_000,collapse,0,88,150060,0.5,0.65,0.0,128,6,train
6029,collapse_000,collapse,0,89,150060,0.5,0.65,0.0,128,6,train
6030,collapse_000,collapse,0,90,150060,0.5,0.65,0.0,128,6,train
6031,collapse_000,collapse,0,91,150060,0.5,0.65,0.0,128,6,train
6032,collapse_000,collapse,0,92,150060,0.5,0.65,0.0,128,6,train
6033,collapse_000,collapse,0,93,150060,0.5,0.65,0.0,128,6,train
6034,collapse_000,collapse,0,94,150060,0.5,0.65,0.0,128,6,train
6035,collapse_000,collapse,0,95,150060,0.5,0.65,0.0,128,6,train
6036,collapse_000,collapse,0,96,150060,0.5,0.65,0.0,128,6,train
6037,collapse_000,collapse,0,97,150060,0.5,0.65,0.0,128,6,train
6038,collapse_000,collapse,0,98,150060,0.5,0.65,0.0,128,6,train
6039,collapse_001,collapse,1,0,150061,0.5,0.65,0.0,128,6,train
6040,collapse_001,collapse,1,1,150061,0.5,0.65,0.0,128,6,train
6041,collapse_001,collapse,1,2,150061,0.5,0.65,0.0,128,6,train
6042,collapse_001,collapse,1,3,150061,0.5,0.65,0.0,128,6,train
6043,collapse_001,collapse,1,4,150061,0.5,0.65,0.0,128,6,train
6044,collapse_001,collapse,1,5,150061,0.5,0.65,0.0,128,6,train
6045,collapse_001,collapse,1,6,150061,0.5,0.65,0.0,128,6,train
6046,collapse_001,collapse,1,7,150061,0.5,0.65,0.0,128,6,train
6047,collapse_001,collapse,1,8,150061,0.5,0.65,0.0,128,6,train
6048,collapse_001,collapse,1,9,150061,0.5,0.65,0.0,128,6,train
6049,collapse_001,collapse,1,10,150061,0.5,0.65,0.0,128,6,train
6050,collapse_001,collapse,1,11,150061,0.5,0.65,0.0,128,6,train
6051,collapse_001,collapse,1,12,150061,0.5,0.65,0.0,128,6,train
6052,collapse_001,collapse,1,13,150061,0.5,0.65,0.0,128,6,train
6053,collapse_001,collapse,1,14,150061,0.5,0.65,0.0,128,6,train
6054,collapse_001,collapse,1,15,150061,0.5,0.65,0.0,128,6,train
6055,collapse_001,collapse,1,16,150061,0.5,0.65,0.0,128,6,train
6056,collapse_001,collapse,1,17,150061,0.5,0.65,0.0,128,6,train
6057,collapse_001,collapse,1,18,150061,0.5,0.65,0.0,128,6,train
6058,collapse_001,collapse,1,19,150061,0.5,0.65,0.0,128,6,train
6059,collapse_001,collapse,1,20,150061,0.5,0.65,0.0,128,6,train
6060,collapse_001,collapse,1,21,150061,0.5,0.65,0.0,128,6,train
6061,collapse_001,collapse,1,22,150061,0.5,0.65,0.0,128,6,train
6062,collapse_001,collapse,1,23,150061,0.5,0.65,0.0,128,6,train
6063,collapse_001,collapse,1,24,150061,0.5,0.65,0.0,128,6,train
6064,collapse_001,collapse,1,25,150061,0.5,0.65,0.0,128,6,train
6065,collapse_001,collapse,1,26,150061,0.5,0.65,0.0,128,6,train
6066,collapse_001,collapse,1,27,150061,0.5,0.65,0.0,128,6,train
6067,collapse_001,collapse,1,28,150061,0.5,0.65,0.0,128,6,train
6068,collapse_001,collapse,1,29,150061,0.5,0.65,0.0,128,6,train
6069,collapse_001,collapse,1,30,150061,0.5,0.65,0.0,128,6,train
6070,collapse_001,collapse,1,31,150061,0.5,0.65,0.0,128,6,train
6071,collapse_001,collapse,1,32,150061,0.5,0.65,0.0,128,6,train
6072,collapse_001,collapse,1,33,150061,0.5,0.65,0.0,128,6,train
6073,collapse_001,collapse,1,34,150061,0.5,0.65,0.0,128,6,train
6074,collapse_001,collapse,1,35,150061,0.5,0.65,0.0,128,6,train
6075,collapse_001,collapse,1,36,150061,0.5,0.65,0.0,128,6,train
6076,collapse_001,collapse,1,37,150061,0.5,0.65,0.0,128,6,train
6077,collapse_001,collapse,1,38,150061,0.5,0.65,0.0,128,6,train
6078,collapse_001,collapse,1,39,150061,0.5,0.65,0.0,128,6,train
6079,collapse_001,collapse,1,40,150061,0.5,0.65,0.0,128,6,train
6080,collapse_001,collapse,1,41,150061,0.5,0.65,0.0,128,6,train
6081,collapse_001,collapse,1,42,150061,0.5,0.65,0.0,128,6,train
6082,collapse_001,collapse,1,43,150061,0.5,0.65,0.0,128,6,train
6083,collapse_001,collapse,1,44,150061,0.5,0.65,0.0,128,6,train
6084,collapse_001,collapse,1,45,150061,0.5,0.65,0.0,128,6,train
6085,collapse_001,collapse,1,46,150061,0.5,0.65,0.0,128,6,train
6086,collapse_001,collapse,1,47,150061,0.5,0.65,0.0,128,6,train
6087,collapse_001,collapse,1,48,150061,0.5,0.65,0.0,128,6,train
6088,collapse_001,collapse,1,49,150061,0.5,0.65,0.0,128,6,train
6089,collapse_001,collapse,1,50,150061,0.5,0.65,0.0,128,6,train
6090,collapse_001,collapse,1,51,150061,0.5,0.65,0.0,128,6,train
6091,collapse_001,collapse,1,52,150061,0.5,0.65,0.0,128,6,train
6092,collapse_001,collapse,1,53,150061,0.5,0.65,0.0,128,6,train
6093,collapse_001,collapse,1,54,150061,0.5,0.65,0.0,128,6,train
6094,collapse_001,collapse,1,55,150061,0.5,0.65,0.0,128,6,train
6095,collapse_001,collapse,1,56,150061,0.5,0.65,0.0,128,6,train
6096,collapse_001,collapse,1,57,150061,0.5,0.65,0.0,128,6,train
6097,collapse_001,collapse,1,58,150061,0.5,0.65,0.0,128,6,train
6098,collapse_001,collapse,1,59,150061,0.5,0.65,0.0,128,6,train
6099,collapse_001,collapse,1,60,150061,0.5,0.65,0.0,128,6,train
6100,collapse_001,collapse,1,61,150061,0.5,0.65,0.0,128,6,train
6101,collapse_001,collapse,1,62,150061,0.5,0.65,0.0,128,6,train
6102,collapse_001,collapse,1,63,150061,0.5,0.65,0.0,128,6,train
6103,collapse_001,collapse,1,64,150061,0.5,0.65,0.0,128,6,train
6104,collapse_001,collapse,1,65,150061,0.5,0.65,0.0,128,6,train
6105,collapse_001,collapse,1,66,150061,0.5,0.65,0.0,128,6,train
6106,collapse_001,collapse,1,67,150061,0.5,0.65,0.0,128,6,train
6107,collapse_001,collapse,1,68,150061,0.5,0.65,0.0,128,6,train
6108,collapse_001,collapse,1,69,150061,0.5,0.65,0.0,128,6,train
6109,collapse_001,collapse,1,70,150061,0.5,0.65,0.0,128,6,train
6110,collapse_001,collapse,1,71,150061,0.5,0.65,0.0,128,6,train
6111,collapse_001,collapse,1,72,150061,0.5,0.65,0.0,128,6,train
6112,collapse_001,collapse,1,73,150061,0.5,0.65,0.0,128,6,train
6113,collapse_001,collapse,1,74,150061,0.5,0.65,0.0,128,6,train
6114,collapse_001,collapse,1,75,150061,0.5,0.65,0.0,128,6,train
6115,collapse_001,collapse,1,76,150061,0.5,0.65,0.0,128,6,train
6116,collapse_001,collapse,1,77,150061,0.5,0.65,0.0,128,6,train
6117,collapse_001,collapse,1,78,150061,0.5,0.65,0.0,128,6,train
6118,collapse_001,collapse,1,79,150061,0.5,0.65,0.0,128,6,train
6119,collapse_001,collapse,1,80,150061,0.5,0.65,0.0,128,6,train
6120,collapse_001,collapse,1,81,150061,0.5,0.65,0.0,128,6,train
6121,collapse_001,collapse,1,82,150061,0.5,0.65,0.0,128,6,train
6122,collapse_001,collapse,1,83,150061,0.5,0.65,0.0,128,6,train
6123,collapse_001,collapse,1,84,150061,0.5,0.65,0.0,128,6,train
6124,collapse_001,collapse,1,85,150061,0.5,0.65,0.0,128,6,train
6125,collapse_001,collapse,1,86,150061,0.5,0.65,0.0,128,6,train
6126,collapse_001,collapse,1,87,150061,0.5,0.65,0.0,128,6,train
6127,collapse_001,collapse,1,88,150061,0.5,0.65,0.0,128,6,train
6128,collapse_001,collapse,1,89,150061,0.5,0.65,0.0,128,6,train
6129,collapse_001,collapse,1,90,150061,0.5,0.65,0.0,128,6,train
6130,collapse_001,collapse,1,91,150061,0.5,0.65,0.0,128,6,train
6131,collapse_001,collapse,1,92,150061,0.5,0.65,0.0,128,6,train
6132,collapse_001,collapse,1,93,150061,0.5,0.65,0.0,128,6,train
6133,collapse_001,collapse,1,94,150061,0.5,0.65,0.0,128,6,train
6134,collapse_001,collapse,1,95,150061,0.5,0.65,0.0,128,6,train
6135,collapse_001,collapse,1,96,150061,0.5,0.65,0.0,128,6,train
6136,collapse_001,collapse,1,97,150061,0.5,0.65,0.0,128,6,train
6137,collapse_001,collapse,1,98,150061,0.5,0.65,0.0,128,6,train
6138,collapse_002,collapse,2,0,150062,0.5,0.65,0.0,128,6,train
6139,collapse_002,collapse,2,1,150062,0.5,0.65,0.0,128,6,train
6140,collapse_002,collapse,2,2,150062,0.5,0.65,0.0,128,6,train
6141,collapse_002,collapse,2,3,150062,0.5,0.65,0.0,128,6,train
6142,collapse_002,collapse,2,4,150062,0.5,0.65,0.0,128,6,train
6143,collapse_002,collapse,2,5,150062,0.5,0.65,0.0,128,6,train
6144,collapse_002,collapse,2,6,150062,0.5,0.65,0.0,128,6,train
6145,collapse_002,collapse,2,7,150062,0.5,0.65,0.0,128,6,train
