dataset_index,trajectory_id,regime,trajectory_index,timestep,noise_seed,gamma,noise_sigma,reference_gamma,spatial_points,information_dimension
4418,heavy_dissipation_004,heavy_dissipation,4,62,150044,0.35,0.15,0.0,128,6
4419,heavy_dissipation_004,heavy_dissipation,4,63,150044,0.35,0.15,0.0,128,6
4420,heavy_dissipation_004,heavy_dissipation,4,64,150044,0.35,0.15,0.0,128,6
4421,heavy_dissipation_004,heavy_dissipation,4,65,150044,0.35,0.15,0.0,128,6
4422,heavy_dissipation_004,heavy_dissipation,4,66,150044,0.35,0.15,0.0,128,6
4423,heavy_dissipation_004,heavy_dissipation,4,67,150044,0.35,0.15,0.0,128,6
4424,heavy_dissipation_004,heavy_dissipation,4,68,150044,0.35,0.15,0.0,128,6
4425,heavy_dissipation_004,heavy_dissipation,4,69,150044,0.35,0.15,0.0,128,6
4426,heavy_dissipation_004,heavy_dissipation,4,70,150044,0.35,0.15,0.0,128,6
4427,heavy_dissipation_004,heavy_dissipation,4,71,150044,0.35,0.15,0.0,128,6
4428,heavy_dissipation_004,heavy_dissipation,4,72,150044,0.35,0.15,0.0,128,6
4429,heavy_dissipation_004,heavy_dissipation,4,73,150044,0.35,0.15,0.0,128,6
4430,heavy_dissipation_004,heavy_dissipation,4,74,150044,0.35,0.15,0.0,128,6
4431,heavy_dissipation_004,heavy_dissipation,4,75,150044,0.35,0.15,0.0,128,6
4432,heavy_dissipation_004,heavy_dissipation,4,76,150044,0.35,0.15,0.0,128,6
4433,heavy_dissipation_004,heavy_dissipation,4,77,150044,0.35,0.15,0.0,128,6
4434,heavy_dissipation_004,heavy_dissipation,4,78,150044,0.35,0.15,0.0,128,6
4435,heavy_dissipation_004,heavy_dissipation,4,79,150044,0.35,0.15,0.0,128,6
4436,heavy_dissipation_004,heavy_dissipation,4,80,150044,0.35,0.15,0.0,128,6
4437,heavy_dissipation_004,heavy_dissipation,4,81,150044,0.35,0.15,0.0,128,6
4438,heavy_dissipation_004,heavy_dissipation,4,82,150044,0.35,0.15,0.0,128,6
4439,heavy_dissipation_004,heavy_dissipation,4,83,150044,0.35,0.15,0.0,128,6
4440,heavy_dissipation_004,heavy_dissipation,4,84,150044,0.35,0.15,0.0,128,6
4441,heavy_dissipation_004,heavy_dissipation,4,85,150044,0.35,0.15,0.0,128,6
4442,heavy_dissipation_004,heavy_dissipation,4,86,150044,0.35,0.15,0.0,128,6
4443,heavy_dissipation_004,heavy_dissipation,4,87,150044,0.35,0.15,0.0,128,6
4444,heavy_dissipation_004,heavy_dissipation,4,88,150044,0.35,0.15,0.0,128,6
4445,heavy_dissipation_004,heavy_dissipation,4,89,150044,0.35,0.15,0.0,128,6
4446,heavy_dissipation_004,heavy_dissipation,4,90,150044,0.35,0.15,0.0,128,6
4447,heavy_dissipation_004,heavy_dissipation,4,91,150044,0.35,0.15,0.0,128,6
4448,heavy_dissipation_004,heavy_dissipation,4,92,150044,0.35,0.15,0.0,128,6
4449,heavy_dissipation_004,heavy_dissipation,4,93,150044,0.35,0.15,0.0,128,6
4450,heavy_dissipation_004,heavy_dissipation,4,94,150044,0.35,0.15,0.0,128,6
4451,heavy_dissipation_004,heavy_dissipation,4,95,150044,0.35,0.15,0.0,128,6
4452,heavy_dissipation_004,heavy_dissipation,4,96,150044,0.35,0.15,0.0,128,6
4453,heavy_dissipation_004,heavy_dissipation,4,97,150044,0.35,0.15,0.0,128,6
4454,heavy_dissipation_004,heavy_dissipation,4,98,150044,0.35,0.15,0.0,128,6
4455,heavy_dissipation_005,heavy_dissipation,5,0,150045,0.35,0.15,0.0,128,6
4456,heavy_dissipation_005,heavy_dissipation,5,1,150045,0.35,0.15,0.0,128,6
4457,heavy_dissipation_005,heavy_dissipation,5,2,150045,0.35,0.15,0.0,128,6
4458,heavy_dissipation_005,heavy_dissipation,5,3,150045,0.35,0.15,0.0,128,6
4459,heavy_dissipation_005,heavy_dissipation,5,4,150045,0.35,0.15,0.0,128,6
4460,heavy_dissipation_005,heavy_dissipation,5,5,150045,0.35,0.15,0.0,128,6
4461,heavy_dissipation_005,heavy_dissipation,5,6,150045,0.35,0.15,0.0,128,6
4462,heavy_dissipation_005,heavy_dissipation,5,7,150045,0.35,0.15,0.0,128,6
4463,heavy_dissipation_005,heavy_dissipation,5,8,150045,0.35,0.15,0.0,128,6
4464,heavy_dissipation_005,heavy_dissipation,5,9,150045,0.35,0.15,0.0,128,6
4465,heavy_dissipation_005,heavy_dissipation,5,10,150045,0.35,0.15,0.0,128,6
4466,heavy_dissipation_005,heavy_dissipation,5,11,150045,0.35,0.15,0.0,128,6
4467,heavy_dissipation_005,heavy_dissipation,5,12,150045,0.35,0.15,0.0,128,6
4468,heavy_dissipation_005,heavy_dissipation,5,13,150045,0.35,0.15,0.0,128,6
4469,heavy_dissipation_005,heavy_dissipation,5,14,150045,0.35,0.15,0.0,128,6
4470,heavy_dissipation_005,heavy_dissipation,5,15,150045,0.35,0.15,0.0,128,6
4471,heavy_dissipation_005,heavy_dissipation,5,16,150045,0.35,0.15,0.0,128,6
4472,heavy_dissipation_005,heavy_dissipation,5,17,150045,0.35,0.15,0.0,128,6
4473,heavy_dissipation_005,heavy_dissipation,5,18,150045,0.35,0.15,0.0,128,6
4474,heavy_dissipation_005,heavy_dissipation,5,19,150045,0.35,0.15,0.0,128,6
4475,heavy_dissipation_005,heavy_dissipation,5,20,150045,0.35,0.15,0.0,128,6
4476,heavy_dissipation_005,heavy_dissipation,5,21,150045,0.35,0.15,0.0,128,6
4477,heavy_dissipation_005,heavy_dissipation,5,22,150045,0.35,0.15,0.0,128,6
4478,heavy_dissipation_005,heavy_dissipation,5,23,150045,0.35,0.15,0.0,128,6
4479,heavy_dissipation_005,heavy_dissipation,5,24,150045,0.35,0.15,0.0,128,6
4480,heavy_dissipation_005,heavy_dissipation,5,25,150045,0.35,0.15,0.0,128,6
4481,heavy_dissipation_005,heavy_dissipation,5,26,150045,0.35,0.15,0.0,128,6
4482,heavy_dissipation_005,heavy_dissipation,5,27,150045,0.35,0.15,0.0,128,6
4483,heavy_dissipation_005,heavy_dissipation,5,28,150045,0.35,0.15,0.0,128,6
4484,heavy_dissipation_005,heavy_dissipation,5,29,150045,0.35,0.15,0.0,128,6
4485,heavy_dissipation_005,heavy_dissipation,5,30,150045,0.35,0.15,0.0,128,6
4486,heavy_dissipation_005,heavy_dissipation,5,31,150045,0.35,0.15,0.0,128,6
4487,heavy_dissipation_005,heavy_dissipation,5,32,150045,0.35,0.15,0.0,128,6
4488,heavy_dissipation_005,heavy_dissipation,5,33,150045,0.35,0.15,0.0,128,6
4489,heavy_dissipation_005,heavy_dissipation,5,34,150045,0.35,0.15,0.0,128,6
4490,heavy_dissipation_005,heavy_dissipation,5,35,150045,0.35,0.15,0.0,128,6
4491,heavy_dissipation_005,heavy_dissipation,5,36,150045,0.35,0.15,0.0,128,6
4492,heavy_dissipation_005,heavy_dissipation,5,37,150045,0.35,0.15,0.0,128,6
4493,heavy_dissipation_005,heavy_dissipation,5,38,150045,0.35,0.15,0.0,128,6
4494,heavy_dissipation_005,heavy_dissipation,5,39,150045,0.35,0.15,0.0,128,6
4495,heavy_dissipation_005,heavy_dissipation,5,40,150045,0.35,0.15,0.0,128,6
4496,heavy_dissipation_005,heavy_dissipation,5,41,150045,0.35,0.15,0.0,128,6
4497,heavy_dissipation_005,heavy_dissipation,5,42,150045,0.35,0.15,0.0,128,6
4498,heavy_dissipation_005,heavy_dissipation,5,43,150045,0.35,0.15,0.0,128,6
4499,heavy_dissipation_005,heavy_dissipation,5,44,150045,0.35,0.15,0.0,128,6
4500,heavy_dissipation_005,heavy_dissipation,5,45,150045,0.35,0.15,0.0,128,6
4501,heavy_dissipation_005,heavy_dissipation,5,46,150045,0.35,0.15,0.0,128,6
4502,heavy_dissipation_005,heavy_dissipation,5,47,150045,0.35,0.15,0.0,128,6
4503,heavy_dissipation_005,heavy_dissipation,5,48,150045,0.35,0.15,0.0,128,6
4504,heavy_dissipation_005,heavy_dissipation,5,49,150045,0.35,0.15,0.0,128,6
4505,heavy_dissipation_005,heavy_dissipation,5,50,150045,0.35,0.15,0.0,128,6
4506,heavy_dissipation_005,heavy_dissipation,5,51,150045,0.35,0.15,0.0,128,6
4507,heavy_dissipation_005,heavy_dissipation,5,52,150045,0.35,0.15,0.0,128,6
4508,heavy_dissipation_005,heavy_dissipation,5,53,150045,0.35,0.15,0.0,128,6
4509,heavy_dissipation_005,heavy_dissipation,5,54,150045,0.35,0.15,0.0,128,6
4510,heavy_dissipation_005,heavy_dissipation,5,55,150045,0.35,0.15,0.0,128,6
4511,heavy_dissipation_005,heavy_dissipation,5,56,150045,0.35,0.15,0.0,128,6
4512,heavy_dissipation_005,heavy_dissipation,5,57,150045,0.35,0.15,0.0,128,6
4513,heavy_dissipation_005,heavy_dissipation,5,58,150045,0.35,0.15,0.0,128,6
4514,heavy_dissipation_005,heavy_dissipation,5,59,150045,0.35,0.15,0.0,128,6
4515,heavy_dissipation_005,heavy_dissipation,5,60,150045,0.35,0.15,0.0,128,6
4516,heavy_dissipation_005,heavy_dissipation,5,61,150045,0.35,0.15,0.0,128,6
4517,heavy_dissipation_005,heavy_dissipation,5,62,150045,0.35,0.15,0.0,128,6
4518,heavy_dissipation_005,heavy_dissipation,5,63,150045,0.35,0.15,0.0,128,6
4519,heavy_dissipation_005,heavy_dissipation,5,64,150045,0.35,0.15,0.0,128,6
4520,heavy_dissipation_005,heavy_dissipation,5,65,150045,0.35,0.15,0.0,128,6
4521,heavy_dissipation_005,heavy_dissipation,5,66,150045,0.35,0.15,0.0,128,6
4522,heavy_dissipation_005,heavy_dissipation,5,67,150045,0.35,0.15,0.0,128,6
4523,heavy_dissipation_005,heavy_dissipation,5,68,150045,0.35,0.15,0.0,128,6
4524,heavy_dissipation_005,heavy_dissipation,5,69,150045,0.35,0.15,0.0,128,6
4525,heavy_dissipation_005,heavy_dissipation,5,70,150045,0.35,0.15,0.0,128,6
4526,heavy_dissipation_005,heavy_dissipation,5,71,150045,0.35,0.15,0.0,128,6
4527,heavy_dissipation_005,heavy_dissipation,5,72,150045,0.35,0.15,0.0,128,6
4528,heavy_dissipation_005,heavy_dissipation,5,73,150045,0.35,0.15,0.0,128,6
4529,heavy_dissipation_005,heavy_dissipation,5,74,150045,0.35,0.15,0.0,128,6
4530,heavy_dissipation_005,heavy_dissipation,5,75,150045,0.35,0.15,0.0,128,6
4531,heavy_dissipation_005,heavy_dissipation,5,76,150045,0.35,0.15,0.0,128,6
4532,heavy_dissipation_005,heavy_dissipation,5,77,150045,0.35,0.15,0.0,128,6
4533,heavy_dissipation_005,heavy_dissipation,5,78,150045,0.35,0.15,0.0,128,6
4534,heavy_dissipation_005,heavy_dissipation,5,79,150045,0.35,0.15,0.0,128,6
4535,heavy_dissipation_005,heavy_dissipation,5,80,150045,0.35,0.15,0.0,128,6
4536,heavy_dissipation_005,heavy_dissipation,5,81,150045,0.35,0.15,0.0,128,6
4537,heavy_dissipation_005,heavy_dissipation,5,82,150045,0.35,0.15,0.0,128,6
4538,heavy_dissipation_005,heavy_dissipation,5,83,150045,0.35,0.15,0.0,128,6
4539,heavy_dissipation_005,heavy_dissipation,5,84,150045,0.35,0.15,0.0,128,6
4540,heavy_dissipation_005,heavy_dissipation,5,85,150045,0.35,0.15,0.0,128,6
4541,heavy_dissipation_005,heavy_dissipation,5,86,150045,0.35,0.15,0.0,128,6
4542,heavy_dissipation_005,heavy_dissipation,5,87,150045,0.35,0.15,0.0,128,6
4543,heavy_dissipation_005,heavy_dissipation,5,88,150045,0.35,0.15,0.0,128,6
4544,heavy_dissipation_005,heavy_dissipation,5,89,150045,0.35,0.15,0.0,128,6
4545,heavy_dissipation_005,heavy_dissipation,5,90,150045,0.35,0.15,0.0,128,6
4546,heavy_dissipation_005,heavy_dissipation,5,91,150045,0.35,0.15,0.0,128,6
4547,heavy_dissipation_005,heavy_dissipation,5,92,150045,0.35,0.15,0.0,128,6
4548,heavy_dissipation_005,heavy_dissipation,5,93,150045,0.35,0.15,0.0,128,6
4549,heavy_dissipation_005,heavy_dissipation,5,94,150045,0.35,0.15,0.0,128,6
4550,heavy_dissipation_005,heavy_dissipation,5,95,150045,0.35,0.15,0.0,128,6
4551,heavy_dissipation_005,heavy_dissipation,5,96,150045,0.35,0.15,0.0,128,6
4552,heavy_dissipation_005,heavy_dissipation,5,97,150045,0.35,0.15,0.0,128,6
4553,heavy_dissipation_005,heavy_dissipation,5,98,150045,0.35,0.15,0.0,128,6
4554,heavy_dissipation_006,heavy_dissipation,6,0,150046,0.35,0.15,0.0,128,6
4555,heavy_dissipation_006,heavy_dissipation,6,1,150046,0.35,0.15,0.0,128,6
4556,heavy_dissipation_006,heavy_dissipation,6,2,150046,0.35,0.15,0.0,128,6
4557,heavy_dissipation_006,heavy_dissipation,6,3,150046,0.35,0.15,0.0,128,6
4558,heavy_dissipation_006,heavy_dissipation,6,4,150046,0.35,0.15,0.0,128,6
4559,heavy_dissipation_006,heavy_dissipation,6,5,150046,0.35,0.15,0.0,128,6
4560,heavy_dissipation_006,heavy_dissipation,6,6,150046,0.35,0.15,0.0,128,6
4561,heavy_dissipation_006,heavy_dissipation,6,7,150046,0.35,0.15,0.0,128,6
4562,heavy_dissipation_006,heavy_dissipation,6,8,150046,0.35,0.15,0.0,128,6
4563,heavy_dissipation_006,heavy_dissipation,6,9,150046,0.35,0.15,0.0,128,6
4564,heavy_dissipation_006,heavy_dissipation,6,10,150046,0.35,0.15,0.0,128,6
4565,heavy_dissipation_006,heavy_dissipation,6,11,150046,0.35,0.15,0.0,128,6
4566,heavy_dissipation_006,heavy_dissipation,6,12,150046,0.35,0.15,0.0,128,6
4567,heavy_dissipation_006,heavy_dissipation,6,13,150046,0.35,0.15,0.0,128,6
4568,heavy_dissipation_006,heavy_dissipation,6,14,150046,0.35,0.15,0.0,128,6
4569,heavy_dissipation_006,heavy_dissipation,6,15,150046,0.35,0.15,0.0,128,6
4570,heavy_dissipation_006,heavy_dissipation,6,16,150046,0.35,0.15,0.0,128,6
4571,heavy_dissipation_006,heavy_dissipation,6,17,150046,0.35,0.15,0.0,128,6
4572,heavy_dissipation_006,heavy_dissipation,6,18,150046,0.35,0.15,0.0,128,6
4573,heavy_dissipation_006,heavy_dissipation,6,19,150046,0.35,0.15,0.0,128,6
4574,heavy_dissipation_006,heavy_dissipation,6,20,150046,0.35,0.15,0.0,128,6
4575,heavy_dissipation_006,heavy_dissipation,6,21,150046,0.35,0.15,0.0,128,6
4576,heavy_dissipation_006,heavy_dissipation,6,22,150046,0.35,0.15,0.0,128,6
4577,heavy_dissipation_006,heavy_dissipation,6,23,150046,0.35,0.15,0.0,128,6
4578,heavy_dissipation_006,heavy_dissipation,6,24,150046,0.35,0.15,0.0,128,6
4579,heavy_dissipation_006,heavy_dissipation,6,25,150046,0.35,0.15,0.0,128,6
4580,heavy_dissipation_006,heavy_dissipation,6,26,150046,0.35,0.15,0.0,128,6
4581,heavy_dissipation_006,heavy_dissipation,6,27,150046,0.35,0.15,0.0,128,6
4582,heavy_dissipation_006,heavy_dissipation,6,28,150046,0.35,0.15,0.0,128,6
4583,heavy_dissipation_006,heavy_dissipation,6,29,150046,0.35,0.15,0.0,128,6
4584,heavy_dissipation_006,heavy_dissipation,6,30,150046,0.35,0.15,0.0,128,6
4585,heavy_dissipation_006,heavy_dissipation,6,31,150046,0.35,0.15,0.0,128,6
4586,heavy_dissipation_006,heavy_dissipation,6,32,150046,0.35,0.15,0.0,128,6
4587,heavy_dissipation_006,heavy_dissipation,6,33,150046,0.35,0.15,0.0,128,6
4588,heavy_dissipation_006,heavy_dissipation,6,34,150046,0.35,0.15,0.0,128,6
4589,heavy_dissipation_006,heavy_dissipation,6,35,150046,0.35,0.15,0.0,128,6
4590,heavy_dissipation_006,heavy_dissipation,6,36,150046,0.35,0.15,0.0,128,6
4591,heavy_dissipation_006,heavy_dissipation,6,37,150046,0.35,0.15,0.0,128,6
4592,heavy_dissipation_006,heavy_dissipation,6,38,150046,0.35,0.15,0.0,128,6
4593,heavy_dissipation_006,heavy_dissipation,6,39,150046,0.35,0.15,0.0,128,6
4594,heavy_dissipation_006,heavy_dissipation,6,40,150046,0.35,0.15,0.0,128,6
4595,heavy_dissipation_006,heavy_dissipation,6,41,150046,0.35,0.15,0.0,128,6
4596,heavy_dissipation_006,heavy_dissipation,6,42,150046,0.35,0.15,0.0,128,6
4597,heavy_dissipation_006,heavy_dissipation,6,43,150046,0.35,0.15,0.0,128,6
4598,heavy_dissipation_006,heavy_dissipation,6,44,150046,0.35,0.15,0.0,128,6
4599,heavy_dissipation_006,heavy_dissipation,6,45,150046,0.35,0.15,0.0,128,6
4600,heavy_dissipation_006,heavy_dissipation,6,46,150046,0.35,0.15,0.0,128,6
4601,heavy_dissipation_006,heavy_dissipation,6,47,150046,0.35,0.15,0.0,128,6
4602,heavy_dissipation_006,heavy_dissipation,6,48,150046,0.35,0.15,0.0,128,6
4603,heavy_dissipation_006,heavy_dissipation,6,49,150046,0.35,0.15,0.0,128,6
4604,heavy_dissipation_006,heavy_dissipation,6,50,150046,0.35,0.15,0.0,128,6
4605,heavy_dissipation_006,heavy_dissipation,6,51,150046,0.35,0.15,0.0,128,6
4606,heavy_dissipation_006,heavy_dissipation,6,52,150046,0.35,0.15,0.0,128,6
4607,heavy_dissipation_006,heavy_dissipation,6,53,150046,0.35,0.15,0.0,128,6
4608,heavy_dissipation_006,heavy_dissipation,6,54,150046,0.35,0.15,0.0,128,6
4609,heavy_dissipation_006,heavy_dissipation,6,55,150046,0.35,0.15,0.0,128,6
4610,heavy_dissipation_006,heavy_dissipation,6,56,150046,0.35,0.15,0.0,128,6
4611,heavy_dissipation_006,heavy_dissipation,6,57,150046,0.35,0.15,0.0,128,6
4612,heavy_dissipation_006,heavy_dissipation,6,58,150046,0.35,0.15,0.0,128,6
4613,heavy_dissipation_006,heavy_dissipation,6,59,150046,0.35,0.15,0.0,128,6
4614,heavy_dissipation_006,heavy_dissipation,6,60,150046,0.35,0.15,0.0,128,6
4615,heavy_dissipation_006,heavy_dissipation,6,61,150046,0.35,0.15,0.0,128,6
4616,heavy_dissipation_006,heavy_dissipation,6,62,150046,0.35,0.15,0.0,128,6
4617,heavy_dissipation_006,heavy_dissipation,6,63,150046,0.35,0.15,0.0,128,6
4618,heavy_dissipation_006,heavy_dissipation,6,64,150046,0.35,0.15,0.0,128,6
4619,heavy_dissipation_006,heavy_dissipation,6,65,150046,0.35,0.15,0.0,128,6
4620,heavy_dissipation_006,heavy_dissipation,6,66,150046,0.35,0.15,0.0,128,6
4621,heavy_dissipation_006,heavy_dissipation,6,67,150046,0.35,0.15,0.0,128,6
4622,heavy_dissipation_006,heavy_dissipation,6,68,150046,0.35,0.15,0.0,128,6
4623,heavy_dissipation_006,heavy_dissipation,6,69,150046,0.35,0.15,0.0,128,6
4624,heavy_dissipation_006,heavy_dissipation,6,70,150046,0.35,0.15,0.0,128,6
4625,heavy_dissipation_006,heavy_dissipation,6,71,150046,0.35,0.15,0.0,128,6
4626,heavy_dissipation_006,heavy_dissipation,6,72,150046,0.35,0.15,0.0,128,6
4627,heavy_dissipation_006,heavy_dissipation,6,73,150046,0.35,0.15,0.0,128,6
4628,heavy_dissipation_006,heavy_dissipation,6,74,150046,0.35,0.15,0.0,128,6
4629,heavy_dissipation_006,heavy_dissipation,6,75,150046,0.35,0.15,0.0,128,6
4630,heavy_dissipation_006,heavy_dissipation,6,76,150046,0.35,0.15,0.0,128,6
4631,heavy_dissipation_006,heavy_dissipation,6,77,150046,0.35,0.15,0.0,128,6
4632,heavy_dissipation_006,heavy_dissipation,6,78,150046,0.35,0.15,0.0,128,6
4633,heavy_dissipation_006,heavy_dissipation,6,79,150046,0.35,0.15,0.0,128,6
4634,heavy_dissipation_006,heavy_dissipation,6,80,150046,0.35,0.15,0.0,128,6
4635,heavy_dissipation_006,heavy_dissipation,6,81,150046,0.35,0.15,0.0,128,6
4636,heavy_dissipation_006,heavy_dissipation,6,82,150046,0.35,0.15,0.0,128,6
4637,heavy_dissipation_006,heavy_dissipation,6,83,150046,0.35,0.15,0.0,128,6
4638,heavy_dissipation_006,heavy_dissipation,6,84,150046,0.35,0.15,0.0,128,6
4639,heavy_dissipation_006,heavy_dissipation,6,85,150046,0.35,0.15,0.0,128,6
4640,heavy_dissipation_006,heavy_dissipation,6,86,150046,0.35,0.15,0.0,128,6
4641,heavy_dissipation_006,heavy_dissipation,6,87,150046,0.35,0.15,0.0,128,6
4642,heavy_dissipation_006,heavy_dissipation,6,88,150046,0.35,0.15,0.0,128,6
4643,heavy_dissipation_006,heavy_dissipation,6,89,150046,0.35,0.15,0.0,128,6
4644,heavy_dissipation_006,heavy_dissipation,6,90,150046,0.35,0.15,0.0,128,6
4645,heavy_dissipation_006,heavy_dissipation,6,91,150046,0.35,0.15,0.0,128,6
4646,heavy_dissipation_006,heavy_dissipation,6,92,150046,0.35,0.15,0.0,128,6
4647,heavy_dissipation_006,heavy_dissipation,6,93,150046,0.35,0.15,0.0,128,6
4648,heavy_dissipation_006,heavy_dissipation,6,94,150046,0.35,0.15,0.0,128,6
4649,heavy_dissipation_006,heavy_dissipation,6,95,150046,0.35,0.15,0.0,128,6
4650,heavy_dissipation_006,heavy_dissipation,6,96,150046,0.35,0.15,0.0,128,6
4651,heavy_dissipation_006,heavy_dissipation,6,97,150046,0.35,0.15,0.0,128,6
4652,heavy_dissipation_006,heavy_dissipation,6,98,150046,0.35,0.15,0.0,128,6
4653,heavy_dissipation_007,heavy_dissipation,7,0,150047,0.35,0.15,0.0,128,6
4654,heavy_dissipation_007,heavy_dissipation,7,1,150047,0.35,0.15,0.0,128,6
4655,heavy_dissipation_007,heavy_dissipation,7,2,150047,0.35,0.15,0.0,128,6
4656,heavy_dissipation_007,heavy_dissipation,7,3,150047,0.35,0.15,0.0,128,6
4657,heavy_dissipation_007,heavy_dissipation,7,4,150047,0.35,0.15,0.0,128,6
4658,heavy_dissipation_007,heavy_dissipation,7,5,150047,0.35,0.15,0.0,128,6
4659,heavy_dissipation_007,heavy_dissipation,7,6,150047,0.35,0.15,0.0,128,6
4660,heavy_dissipation_007,heavy_dissipation,7,7,150047,0.35,0.15,0.0,128,6
4661,heavy_dissipation_007,heavy_dissipation,7,8,150047,0.35,0.15,0.0,128,6
4662,heavy_dissipation_007,heavy_dissipation,7,9,150047,0.35,0.15,0.0,128,6
4663,heavy_dissipation_007,heavy_dissipation,7,10,150047,0.35,0.15,0.0,128,6
4664,heavy_dissipation_007,heavy_dissipation,7,11,150047,0.35,0.15,0.0,128,6
4665,heavy_dissipation_007,heavy_dissipation,7,12,150047,0.35,0.15,0.0,128,6
4666,heavy_dissipation_007,heavy_dissipation,7,13,150047,0.35,0.15,0.0,128,6
4667,heavy_dissipation_007,heavy_dissipation,7,14,150047,0.35,0.15,0.0,128,6
4668,heavy_dissipation_007,heavy_dissipation,7,15,150047,0.35,0.15,0.0,128,6
4669,heavy_dissipation_007,heavy_dissipation,7,16,150047,0.35,0.15,0.0,128,6
4670,heavy_dissipation_007,heavy_dissipation,7,17,150047,0.35,0.15,0.0,128,6
4671,heavy_dissipation_007,heavy_dissipation,7,18,150047,0.35,0.15,0.0,128,6
4672,heavy_dissipation_007,heavy_dissipation,7,19,150047,0.35,0.15,0.0,128,6
4673,heavy_dissipation_007,heavy_dissipation,7,20,150047,0.35,0.15,0.0,128,6
4674,heavy_dissipation_007,heavy_dissipation,7,21,150047,0.35,0.15,0.0,128,6
4675,heavy_dissipation_007,heavy_dissipation,7,22,150047,0.35,0.15,0.0,128,6
4676,heavy_dissipation_007,heavy_dissipation,7,23,150047,0.35,0.15,0.0,128,6
4677,heavy_dissipation_007,heavy_dissipation,7,24,150047,0.35,0.15,0.0,128,6
4678,heavy_dissipation_007,heavy_dissipation,7,25,150047,0.35,0.15,0.0,128,6
4679,heavy_dissipation_007,heavy_dissipation,7,26,150047,0.35,0.15,0.0,128,6
4680,heavy_dissipation_007,heavy_dissipation,7,27,150047,0.35,0.15,0.0,128,6
4681,heavy_dissipation_007,heavy_dissipation,7,28,150047,0.35,0.15,0.0,128,6
4682,heavy_dissipation_007,heavy_dissipation,7,29,150047,0.35,0.15,0.0,128,6
4683,heavy_dissipation_007,heavy_dissipation,7,30,150047,0.35,0.15,0.0,128,6
4684,heavy_dissipation_007,heavy_dissipation,7,31,150047,0.35,0.15,0.0,128,6
4685,heavy_dissipation_007,heavy_dissipation,7,32,150047,0.35,0.15,0.0,128,6
4686,heavy_dissipation_007,heavy_dissipation,7,33,150047,0.35,0.15,0.0,128,6
4687,heavy_dissipation_007,heavy_dissipation,7,34,150047,0.35,0.15,0.0,128,6
4688,heavy_dissipation_007,heavy_dissipation,7,35,150047,0.35,0.15,0.0,128,6
4689,heavy_dissipation_007,heavy_dissipation,7,36,150047,0.35,0.15,0.0,128,6
4690,heavy_dissipation_007,heavy_dissipation,7,37,150047,0.35,0.15,0.0,128,6
4691,heavy_dissipation_007,heavy_dissipation,7,38,150047,0.35,0.15,0.0,128,6
4692,heavy_dissipation_007,heavy_dissipation,7,39,150047,0.35,0.15,0.0,128,6
4693,heavy_dissipation_007,heavy_dissipation,7,40,150047,0.35,0.15,0.0,128,6
4694,heavy_dissipation_007,heavy_dissipation,7,41,150047,0.35,0.15,0.0,128,6
4695,heavy_dissipation_007,heavy_dissipation,7,42,150047,0.35,0.15,0.0,128,6
4696,heavy_dissipation_007,heavy_dissipation,7,43,150047,0.35,0.15,0.0,128,6
4697,heavy_dissipation_007,heavy_dissipation,7,44,150047,0.35,0.15,0.0,128,6
4698,heavy_dissipation_007,heavy_dissipation,7,45,150047,0.35,0.15,0.0,128,6
4699,heavy_dissipation_007,heavy_dissipation,7,46,150047,0.35,0.15,0.0,128,6
4700,heavy_dissipation_007,heavy_dissipation,7,47,150047,0.35,0.15,0.0,128,6
4701,heavy_dissipation_007,heavy_dissipation,7,48,150047,0.35,0.15,0.0,128,6
